,0,1,2,3,4,5,6,7,8,9
228,0,2,6,9,1,4,5,17,7,3
229,10,2,6,9,1,4,5,17,7,3
230,10,2,6,9,1,4,5,17,8,3
231,1,2,6,9,14,4,5,17,8,3
232,1,2,6,9,14,4,5,0,8,3
233,1,2,6,9,7,4,5,0,8,3
234,1,2,6,13,7,4,5,0,8,3
235,1,2,6,13,14,4,5,0,8,3
236,1,2,6,13,14,4,5,0,8,3
237,1,2,6,13,8,4,5,0,18,3
238,1,2,6,13,8,4,5,0,9,19
239,1,2,12,13,8,4,5,0,9,19
240,1,2,12,13,8,4,16,0,9,19
241,10,2,12,13,8,4,16,0,9,3
242,10,2,12,13,8,4,16,0,9,3
243,5,2,12,13,8,4,16,0,9,3
244,5,2,12,13,8,4,16,0,9,19
245,5,2,12,1,8,4,16,0,9,19
246,10,2,12,1,8,4,16,0,9,19
247,10,2,12,1,0,4,16,8,9,19
248,10,2,12,1,4,0,16,8,9,19
249,10,2,12,1,4,0,16,8,9,19
250,10,11,12,1,4,0,16,8,9,19
251,10,11,12,1,4,0,16,8,9,19
252,5,11,12,13,4,0,16,8,9,19
253,10,11,12,13,4,0,16,8,9,19
254,10,11,12,13,4,0,16,17,9,19
255,10,11,12,13,4,15,16,17,9,19
256,10,11,12,13,9,15,16,17,4,19
257,10,11,12,2,14,15,16,17,4,19
258,10,11,12,13,14,15,16,17,4,19
259,10,3,12,13,14,15,16,17,4,19
260,10,3,12,13,14,15,16,5,18,19
261,10,3,12,7,14,15,16,5,18,19
262,10,3,12,7,14,15,0,5,18,19
263,7,3,12,13,14,15,0,5,18,19
264,7,3,2,13,14,15,0,5,18,19
265,10,3,2,13,14,15,0,5,18,7
266,10,3,2,13,14,9,0,5,18,7
267,10,11,2,13,14,9,0,5,18,7
268,10,11,2,13,14,9,16,5,18,7
269,10,11,2,13,8,9,16,5,18,7
270,10,11,2,4,14,9,16,5,18,7
271,10,11,2,13,14,9,16,5,18,7
272,10,11,2,13,14,7,16,5,18,9
273,10,11,2,13,14,15,16,5,18,9
274,10,11,2,13,0,15,16,17,18,9
275,10,11,2,13,0,8,16,17,18,9
276,10,11,2,13,14,8,16,17,18,9
277,10,11,2,13,14,8,7,17,18,9
278,10,11,2,13,14,8,9,17,18,7
279,10,11,2,13,14,8,9,17,18,7
280,10,11,2,13,14,8,9,17,18,7
281,10,11,2,13,14,8,9,17,18,7
282,10,11,2,6,14,8,9,17,18,7
283,10,11,2,13,14,8,9,17,18,7
284,10,11,12,13,14,8,9,17,18,7
285,10,11,12,13,4,8,9,17,18,7
286,6,11,12,13,4,8,9,17,18,7
287,10,11,12,13,4,8,9,17,18,7
288,10,11,12,13,4,8,9,17,18,7
289,1,11,12,13,4,8,9,17,18,7
290,1,11,12,13,4,8,9,17,18,19
291,1,11,12,13,14,8,9,17,18,19
292,1,11,5,13,14,8,9,17,18,19
293,1,11,5,13,14,8,9,17,3,19
294,1,2,5,13,14,8,9,17,3,19
295,1,2,5,13,14,8,9,17,3,19
296,1,2,5,13,14,8,9,4,3,19
297,1,2,5,13,14,8,9,4,3,19
298,1,2,5,13,0,8,9,17,3,19
299,1,2,5,6,0,8,9,17,3,19
300,1,2,5,6,0,8,16,17,3,19
301,1,2,5,13,0,8,16,17,3,19
302,1,2,5,13,0,8,16,4,3,19
303,1,11,5,13,0,8,16,4,3,19
304,1,11,5,13,0,8,16,4,3,19
305,1,6,5,13,0,8,16,4,3,19
306,1,6,8,13,0,5,16,4,3,19
307,1,6,8,2,0,5,16,4,3,19
308,1,6,8,2,0,5,16,4,3,19
309,1,6,8,2,0,5,16,4,3,9
310,1,6,8,2,14,5,7,4,3,9
311,1,6,8,2,14,5,7,4,18,9
312,1,6,8,2,14,5,16,4,7,9
313,1,6,8,2,3,5,16,4,7,9
314,1,6,8,2,3,5,16,4,7,19
315,1,6,8,2,3,5,16,4,7,0
316,1,6,8,2,3,15,9,4,7,0
317,1,6,8,13,3,5,9,4,7,0
318,1,6,8,2,3,5,9,4,18,0
319,1,6,8,13,3,5,9,4,18,0
320,1,6,8,2,3,5,9,4,18,0
321,1,6,8,2,3,5,9,17,7,0
322,1,6,8,13,3,5,9,17,7,0
323,1,6,8,13,3,5,9,17,7,0
324,1,6,8,13,4,5,9,17,7,0
325,10,6,8,13,4,5,9,17,7,0
326,10,6,8,13,4,5,9,1,7,0
327,2,6,8,13,4,5,9,1,7,0
328,2,11,8,13,4,5,9,1,7,0
329,2,4,8,13,14,5,9,1,7,0
330,2,4,8,13,3,5,9,1,7,0
331,2,4,12,13,3,5,9,1,7,0
332,2,4,12,13,3,5,9,1,7,0
333,2,4,12,13,3,8,9,1,7,0
334,9,4,12,13,3,8,2,1,7,0
335,9,4,12,5,3,8,2,1,7,0
336,9,4,12,5,3,8,2,1,7,0
337,9,4,6,5,3,8,2,1,7,0
338,9,5,6,4,3,8,2,1,7,0
339,9,5,6,4,3,8,2,1,7,0
340,9,5,6,4,3,8,2,1,7,0
341,9,5,6,4,3,8,2,1,7,0
342,9,5,6,4,3,8,2,1,7,0
343,9,5,6,4,3,8,2,1,7,0
344,9,5,6,4,3,8,2,1,18,0
345,9,5,6,4,14,8,2,1,18,0
346,9,5,6,4,14,8,2,1,3,0
347,9,5,6,4,7,8,2,1,3,0
348,9,5,6,4,7,8,2,1,3,19
349,10,5,6,4,7,8,2,1,3,19
350,10,5,2,4,7,8,6,1,3,19
351,9,5,2,4,7,8,6,1,3,19
352,9,5,2,4,7,8,6,1,3,0
353,9,5,2,4,7,8,6,1,3,0
354,9,5,2,4,7,8,6,1,3,0
355,9,5,2,4,7,8,6,1,3,0
356,9,5,2,4,7,8,6,1,0,3
357,9,5,2,4,7,8,6,1,0,3
358,10,5,2,4,7,8,6,1,0,3
359,9,5,2,4,7,8,6,1,0,3
360,9,5,2,13,7,8,6,1,0,3
361,9,5,2,4,7,8,6,1,0,3
362,9,5,2,4,7,8,16,1,0,3
363,9,5,2,4,7,8,6,1,0,3
364,9,5,2,4,7,8,6,1,0,3
365,10,5,2,4,7,8,6,1,0,3
366,5,11,2,4,7,8,6,1,0,3
367,5,9,2,4,7,8,6,1,0,3
368,5,9,2,4,7,8,6,1,0,3
369,5,9,2,4,7,8,6,1,0,3
370,5,9,2,4,7,8,6,1,0,3
371,5,9,2,4,7,8,16,1,0,3
372,5,9,2,4,7,15,16,1,0,3
373,5,9,2,4,7,15,16,1,18,3
374,5,9,2,4,7,3,16,1,18,19
375,5,9,2,4,7,3,16,17,18,19
376,5,9,2,4,7,3,16,17,8,19
377,5,9,2,13,7,3,16,17,8,19
378,5,9,2,13,7,3,16,17,8,19
379,5,9,2,13,7,15,16,17,8,19
380,5,9,2,13,7,15,16,17,8,19
381,5,9,12,13,7,15,16,17,8,19
382,5,8,12,13,7,15,16,17,9,19
383,5,8,12,13,7,15,16,17,9,19
384,10,8,12,13,7,15,16,17,9,19
385,10,8,12,13,7,15,4,17,9,19
386,10,11,12,13,7,15,4,17,9,19
387,10,11,12,13,7,15,4,5,9,19
388,10,11,12,13,14,15,4,5,9,19
389,10,11,12,13,14,15,16,5,9,19
390,10,11,12,13,14,15,16,5,9,2
391,10,11,12,13,14,15,6,5,9,2
392,10,11,12,13,14,15,16,5,9,2
393,10,11,12,13,14,15,16,5,9,2
394,10,11,12,13,14,15,16,2,9,5
395,10,11,12,13,14,15,16,2,5,9
396,10,11,12,13,14,15,16,2,9,5
397,10,11,12,13,14,15,8,2,9,5
398,10,11,2,13,14,15,8,17,9,5
399,10,11,2,13,14,15,8,1,18,5
400,0,11,2,13,14,15,8,1,18,5
401,0,11,5,13,14,15,8,1,18,2
402,0,7,5,13,14,15,8,1,18,2
403,0,7,5,13,9,15,8,1,18,2
404,0,7,12,13,9,15,8,1,18,2
405,0,7,12,13,9,15,16,1,18,2
406,0,7,12,5,9,15,16,1,18,2
407,0,7,12,5,9,15,16,1,18,2
408,0,7,12,5,9,15,16,1,18,2
409,10,7,12,5,9,15,16,1,18,2
410,10,7,12,5,9,15,16,6,18,2
411,10,7,12,5,9,15,16,17,18,2
412,10,7,12,5,14,15,16,17,18,2
413,10,7,12,5,14,15,16,17,18,19
414,10,7,12,5,14,15,16,1,18,19
415,10,11,12,5,14,15,16,1,18,19
416,10,11,12,13,14,15,16,1,3,19
417,10,11,12,13,14,15,16,1,18,4
418,10,11,12,6,14,15,16,1,18,4
419,10,11,12,6,14,15,16,4,18,1
420,10,11,12,6,14,15,16,17,18,1
421,10,11,12,13,4,15,16,17,18,1
422,10,11,12,13,4,15,16,2,18,1
423,10,11,12,13,4,15,16,2,18,1
424,10,11,12,13,14,15,16,2,18,1
425,10,11,12,13,14,15,16,2,7,1
426,10,11,12,13,14,15,16,2,18,1
427,10,11,12,13,14,15,16,2,18,19
428,10,11,2,13,14,15,16,17,18,19
429,10,11,2,13,14,15,6,17,18,19
430,10,11,2,13,14,15,6,17,18,4
431,10,11,2,13,14,15,6,17,18,4
432,10,6,2,13,14,15,16,17,18,4
433,10,6,2,13,14,15,16,17,9,4
434,10,6,2,13,14,15,16,17,9,4
435,10,11,2,13,14,15,16,17,9,4
436,10,11,2,13,14,15,3,17,9,4
437,10,11,12,13,14,15,3,17,9,4
438,10,11,12,13,14,15,3,17,18,4
439,10,11,12,13,14,9,3,17,18,4
440,10,11,9,13,14,15,3,17,18,4
441,10,11,9,13,14,15,3,17,18,6
442,10,11,9,13,14,5,16,17,18,6
443,10,11,9,13,14,5,16,17,18,19
444,10,11,9,13,14,15,16,17,18,19
445,10,11,9,13,14,15,16,17,18,19
446,10,11,12,13,14,15,16,17,18,19
447,10,11,12,13,14,15,16,17,18,19
448,10,11,12,13,7,15,16,17,18,19
449,10,11,12,13,14,15,16,17,18,19
450,10,11,12,13,14,15,16,17,18,19
451,10,11,12,13,14,15,16,17,18,19
452,10,11,12,13,14,15,16,17,18,19
453,10,11,12,13,14,15,16,17,18,19
454,10,11,12,13,14,15,16,17,18,19
455,10,11,12,13,14,15,16,17,18,19
456,10,11,12,13,14,15,16,17,18,19
457,10,11,12,13,14,15,16,17,18,19
458,10,11,12,13,14,15,16,17,18,19
459,10,11,12,13,14,15,16,17,18,19
460,10,11,12,13,14,15,16,17,18,19
461,10,11,12,13,14,8,16,17,18,19
462,10,11,12,13,14,8,16,17,18,19
463,10,11,12,13,14,15,16,9,18,19
464,10,11,12,13,14,15,16,9,18,19
465,10,8,12,13,14,15,16,9,18,19
466,10,8,12,2,14,15,16,9,18,19
467,10,8,12,2,14,15,16,9,18,4
468,10,8,12,13,14,6,16,9,18,4
469,10,8,12,13,14,6,16,9,18,4
470,10,8,12,13,14,7,16,9,18,4
471,10,11,12,13,14,7,16,9,18,4
472,10,11,12,13,2,7,16,9,18,4
473,10,11,12,13,2,7,16,9,18,19
474,10,11,12,13,2,7,16,9,8,19
475,1,11,12,13,2,7,16,9,8,19
476,1,11,12,13,14,7,16,9,8,19
477,10,11,12,13,14,7,16,9,8,19
478,10,11,12,13,14,7,16,9,8,19
479,10,11,12,13,14,7,16,9,8,5
480,10,11,12,13,14,15,16,9,8,5
481,10,11,12,13,14,15,16,9,18,5
482,10,11,12,13,14,15,16,9,18,5
483,10,11,12,13,14,15,16,17,18,5
484,10,11,1,13,14,15,16,17,18,5
485,10,11,1,13,14,15,16,17,18,19
486,10,11,1,13,14,15,16,17,18,19
487,10,11,12,13,14,15,16,17,18,19
488,10,11,12,13,14,15,16,17,18,19
489,10,11,12,13,14,15,16,17,18,19
490,10,11,12,13,14,15,16,17,18,19
491,10,11,12,13,14,15,16,17,18,19
492,10,11,12,13,14,15,16,17,18,19
493,10,11,12,13,14,15,16,17,18,19
494,10,11,12,13,14,15,16,17,18,19
495,10,11,12,13,14,15,16,17,18,19
496,10,11,12,13,14,15,16,17,18,0
497,10,11,12,13,14,15,16,17,18,19
498,10,11,12,13,14,15,16,17,18,19
499,10,11,12,13,14,15,16,17,18,19
